title,story
폭군의 유일한 조향사가 되었습니다,"후각을 비롯한 모든 감각을 상실하는 불치병에 걸린 주인공. 그녀는 죽은 뒤 천재 조향사 '아리엘 윈스턴'에 빙의된다.
그러나 '아리엘'은 소설 속에서 남주 '세드릭'에게 집착하다 목숨을 잃는 엑스트라 악녀. 주인공은 목숨을 잃지 않기 위해 남주와의 관계를 끊기로 결심한다.
천재 조향사 '아리엘'로서 살아가게 된 주인공은 이전 생에서 자신의 꿈이 조향사였다는 것을 떠올리고 본격적으로 향수 사업을 시작한다.
그런데, 갑자기 '세드릭'이 '아리엘'에게 관심을 보이는데….

""공작님. 저희 이런 사이 아니었잖아요?"""
말단 병사에서 군주까지,"15세, 전장에서 오른팔을 잃고… 
 
24년, 살기 위해 닥치는 대로 온갖 잡기를 익혔지만 
―늘 비슷한 말을 들었다. 
 
“그냥 하지 마라. 너한테 창술 가르치다가 흰머리만 늘겠다.” 
“배우려면 못 배울 것도 없지만, 효율이 너무 떨어진다.” 
“야, 약초 캐자, 약초. 왜 굳이 검술을 배우려고 그러냐?” 
“그냥 평범하게 살아.” 

―그렇게 39세,
왼팔마저 잘리고 벼랑으로 떨어졌다.
정체 모를 아티팩트를 삼킨 채…

 
【 그 릿 탐 색 중 … 】 
 
― 성장의의지 
 
― 배움의탐욕 
 
― 근면한욕심 
 
― 열정과집념 
 
― 재능없는끈기 
 
― …회귀본능 
 
 
다시 시작된 전장, 15세 말단 병사 시절. 
 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
 
한물간 용병 크리스에서 소년병 크리스로! 
 
 
― 이것은 노련한 소년이 전장에서 출세하는 이야기 

― 이것은 재능 없는 자가 한계를 돌파하는 이야기 

― 이것은 평범한 자가 스스로 기사가 되는 이야기 

― 이것은 비범한 군주가 자기 사람들을 지키는 이야기 

― 이것은 되돌아온 자가 대륙을 구원하는 이야기 
 
 
《 경 험 치 가 전 부 충 족 되 었 습 니 다 ! 》
 
 
 
 
ⓒJC미디어
 
[타이틀 로고 디자인] 디자인 그룹 헌드레드"
지옥에서 돌아온 성좌님,"성좌들이 노리는 땅, 지구.
헌터 최연승은 지구를 독식하려는 성좌들을 막아내고자 특별 수련에 돌입하기로 한다. 

수련 장소는 시간이 무한히 느리게 흐르는 공간 어비스. 
허나 최연승은 갑자기 마력폭풍에 휘말리고,  
급기야 거친 어비스를 정면으로 마주하게 되는데. 

어비스 곳곳에서 전례없이 무한한 실전 수련을 거친 최연승은 
인간 최초로 성좌가 되는 실마리를 발견한다. 

노력형 헌터 최연승은 과연 무사히 성좌로 거듭나, 
성좌들의 먹이가 될 운명인 지구를 구할 수 있을 것인가?

노력형 먼치킨 무공 수련자 최연승.
그가 걷는 인간 최초의 성좌가 되는 길!"
폐월화 : 야수의 꽃,"웹소설 화제의 인기작 <폐월화>를 웹툰으로 만나다!


먹물로 그린 듯 검푸른 밤, 꽃 한 송이로 시작된 위험한 거래
조선판 『미녀와 야수』의 동화 같은 로맨스가 펼쳐진다!

세상 어디에도 없는 진귀한 붉은빛의 꽃, 폐월화(閉月花). 
얼마나 아름다운 꽃이기에 달조차 얼굴을 숨긴다는 이름이 붙었을까.
그 꽃을 지키는 저승사자라 불리는 야차 같은 사내, 이겸.
예기치 않게 찾아온 운명의 밤, 홀린 듯 고택으로 들어가 
폐월화를 꺾어버린 침입자에게 이겸은 무시무시한 처벌을 내린다.
  
“목숨을 살려주는 대신 네 아이를 취하겠다. 
꽃값은 그걸로 하지.”
  
어려서부터 어미가 없는 집의 살림을 꾸려온 처지인지라 
아비가 벌여놓은 일의 뒷수습은 언제나 그의 딸, 여리의 몫.
실수로 꽃 몇 송이 꺾었기로서니 목숨으로 갚으라고? 
여리는 그럴듯하게 선머슴의 모습으로 변복을 하고
아무도 찾지 않는 비밀스러운 고택으로 향하는데…….
  
“초면에 이런 말씀을 드리기 죄송하오나,
꽃값은 분납으로 드려도 될까요?”"
픽 미 업!,"그 누구도 던전의 끝까지 오르지 못한 
극악의 난이도를 자랑하는 모바일 가챠 게임 <픽 미 업!(Pick me up!)>

마스터 오브 마스터라 불리는 세계 랭킹 5위의 마스터 '로키'는 던전을 깨던 중 정신을 잃게 된다.
깨어나 보니 레벨도 1, 등급도 1성인 <픽 미 업!> 속 영웅 캐릭터 
'한 이스라트'가 되어버린 '로키'.

'그놈이다. 나를 데려온 건 그놈이 분명해!'

지구로 돌아가기 위해서는 초보 마스터와 영웅들을 이끌고 던전 100층을 돌파해야 한다!

'너, 사람 잘못 건드렸어.'

단 한번의 패배도 용납하지 않는 마스터 로키의 강제 캐리기."
킬 더 히어로,"어느 날, 세상이 게임처럼 변해버렸다.
도시 한복판에 '던전'과 '몬스터'가 출몰했고,
신들의 권능을 받은 '플레이어'들이 등장했다. 

 이세준. 세상을 구원할 메시아 길드의 수장.
""저와 함께 세상을 구합시다. 이 악몽에 종지부를 찍읍시다.""
영웅의 등장에 온 세상이 열광했고,
나는 그의 동료가 되었다. 

 하지만……

 인류가 구세주로 떠받들던 그는 영웅이 아니라,
세상을 지배하고자 야욕을 품었던 간웅이었다.
“그동안 수고했다. 네가 아니었다면 여기까지 올 수 없었겠지.”
최후의 던전에서 나는 그 놈의 칼에 목숨을 잃었다.

 …라고 생각했다.

 죽음의 순간, 내 귓가에 들려온 알림음.
[게임을 시작합니다.]
나는 플레이어로 각성하기 전의 과거로 되돌아 왔다.

 그리고 이제는, 내가 놈을……

 '사냥' 할 차례다."
악녀가 사랑할 때,"시한부 인생을 사는 악녀에게 빙의했다. 

괜찮다. 병은 고칠 수 있으니까!
목표는 하고 싶은 걸 마음껏 하는 인생!

나는 먼저 좋아하던 소설 속 등장인물들 덕질을 하기로 했다.
그런데 나를 악녀라고 하던 주변 사람들 반응이 이상하다.

“당신은 곧 죽는데도… 어떻게 그렇게 웃으실 수 있는 겁니까.”

그야 네가 잘생겨서..?"
회귀로 초월하는 대마도사,"[매주 목요일 연재]

미하일 발푸르기스
세계 유일의 9서클 대마도사

하지만 빌어먹을 용사 때문에 패배했다
그리고 마지막 순간 시전한 대마법

<시간 역행>

20년 전으로 돌아온 미하일
이렇게 된 이상

‘차라리 그 용사, 내가 한다.’"
가족들이 나한테 집착한다,"용사 데보타는 교황 마죠레의 손아귀에서 자라 평생 말 한 번 편히 한 적이 없이 걸핏하면 벌을 받고, 마왕을 처치한 뒤에는 잔인하게 살해 당하기까지 했다. 이에 주신은 이번에는 행복하게 살라며 데보타에게 환생을 선물한다.

그런데 이게 뭐람.
귀족 집안의 외동딸로 다시 태어나도 모자란 판국에 세속에 찌든 악인이 운영하는 고아원 신세라니!
이렇게 된 이상 억울해서 복수라도 해야만 한다!

데보타는 전생의 복수를 결심하며 다이아로서의 삶을 살아가고, 그런 다이아에게 뜻밖의 입양을 제안하는 이가 찾아온다. 

입양을 제안한 가문은 제국의 방패라 불리는 레오카디아 가문.
처음엔 경계하던 다이아도 서서히 그들을 가족으로 받아들이며 마음의 문을 열기 시작한다. 그런데…….


""언니가 딱 한 번만 안아 보면 안 될까?""
""엄마가 더 좋니, 아니면 아빠가 더 좋니?""
""오빠라고 불러줘, 다이아!""


이 가족, 사랑이 과하다!

과해도 너무 과하다!

하루가 다르게 애정을 표하는 레오카디아 공작가 사람들 덕분에 복수는 고사하고 한눈에 반한 렐과의 연애전선에도 차질이 생긴다. 와중에 제국을 드리우는 어두운 그림자와 교황을 향한 복수를 위해 고군분투하는 다이아.

다이아의 2회차 인생은 과연 무사할까?!"
신데렐라는 내가 아니었다,"후작가의 아들 제몬과 연애하며 신데렐라라고 불렸던 테릴. 
그러나 출세를 꿈꾸는 제몬에게 하루아침에 버림받으며 연인은 원수가 되었다.

버림받던 날, 테릴 자신도 몰랐던 출생의 비밀이 밝혀진다.
바로 테릴이 제국에서 가장 많은 작위와 영지를 가진 ‘공작가의 딸’이라는 것!!

제몬에게 복수의 칼을 갈던 테릴은 제몬이 시기하던 그의 형, 세시오를 알게 된다.
서로의 복수를 돕고 목적을 이루기 위해 테릴과 세시오는 계약 약혼을 하는데….
테릴은 복수와 사랑, 모두를 쟁취할 수 있을까?"
악녀 카루나가 작아졌어요,"카루나는 클레이엔이라는 여자를 황태자의 약혼녀로 만들기 위해 그 여자의 대역으로 연기하며 살아왔다. 그리고 대망에 고생길로 만들어낸 결과로 약혼자가 될 것이라 선포하는 날이 다가왔다. 무도회를 즐기며 대역으로 살아왔던 인생을 마무리를 지으려고 하는 찰나, 증거 인멸 입막음을 위한 귀족의 뒤처리로 인해 배에 칼을 맞아 죽음의 위기가 찾아왔다. 하지만 준비가 철저한 악녀 카루나는 미리 준비해둔 마법의 약을 먹게 되었고 그 약으로 인해 몸이 작아지면서 어려진 모습이 되었다. 어려진 모습으로 귀족에게 발각되지 않은 채 숨죽이며 사는 그녀에게 한 마리 늑대가 난데없이 나타났다. 그 늑대는 카루나에게 반려자라며 다가오게 되는데..."
"악녀인데, 엄마가 되어버렸다","""소설 속에 빙의해 남주 칼릭스와 평생 행복하게 살 줄 알았는데, 내가 악녀라고? 
여주를 향한 질투로 미쳐버리기 전에 내가 먼저 당신을 떠나겠어."""
미슐랭스타,"재료의 질, 향미의 조합, 요리의 창의성 그리고 접시에 담긴 것과 오직 접시에 담긴 것만으로 매겨지는 '미슐랭 스타(MICHELIN STAR)'. 
'미슐랭 스타'를 꿈꾸는 젊은 쉐프 류태환과 레스토랑 '라 쁘띠 메종'의 젊은 사장이자 미각이 고장 난 박은비가 만나 벌어지는 맛있는 이야기! 
한국 최초의 미슐랭 스타 레스토랑을 만들려는 요리사들의 <미슐랭스타> 이야기 속으로 여러분을 초대합니다!

유튜브에서 'voice of chef' 또는 '셰프의 언어'를 검색하시면 <미슐랭스타>에 나오는 실제 요리들이 만들어지는 과정을 감상하실 수 있습니다. ^^
https://www.youtube.com/channel/UCPVSIdt3D6rk1nBaGKFIpBw/videos"
오작교는 싫습니다,"소설 속 조연으로 환생했다.
그것도 피폐 로맨스 소설 [헤스티아의 그놈들] 속 오작교 역할로.
어차피 연애는 물 건너갔고, 빚밖에 없는 가문의 미래는 참담하고!
공무원이 되어 전생에 못 이룬 부귀영화 좀 누려보려고 했더니
원작과 달리 남주들이 이상하다? 
내 앞에서 얼굴이 빨개진다? 나한테 먹을 걸 막 준다?

""상상해봐라, 슈슈가 누굴 보면서 수줍어하게 생겼나.""
""와…… 그럼 진짜 좋겠다.""
코리가 멍하니 하일리를 바라보며 말하자, 이브가 인상을 쓰며 중얼거렸다.
""데리고 도망칠까…….""
스완은 양손으로 얼굴을 감싸며 아무 말이 없다.
그저 얼굴만 붉어지더니 귀까지 빨개졌다.

뭐냐? 니들. 왜 여주에게 집착 안 하고 다들 딴짓이냐?
이것들아, 정신 차리라고!!!

평범하게 '돈 많은' 삶을 살고 싶은 슈라이나 웨스트의 역하렘 아카데미 생존기
[오작교는 싫습니다]"
사신표월,"강호 가장 깊은 곳에 그가 있다.
두 눈 부릅떠라. 심연으로 끌려가지 않으려면."
눈이 나려 꽃,"설석은 지방 하급관리의 딸로, 영민하고 눈치가 좋아 그 지방 상대부의 정실인 위 부인의 눈에 들어 그녀의 심부름을 해왔다. 위 부인은 설석에게 자신의 양자 진효의 첩이 되라 제안하고, 설석은 짝사랑해왔던 진효의 아내가 될 수 있단 생각에 설렌다. 하지만 진효는 다른 소꿉친구 필남과 이미 연인 사이였다. 설상가상으로, 설석은 재녀 후보에 선발되어 수라도-후궁에 발을 들여놓게 되는데…. 암투 속에서 피어오르는 권력과 사랑의 이중주!

임해연 작가님의 <눈이 나려 꽃>이 많은 독자분들의 성원에 힘입어 올컬러본 런칭!"
닥터 플레이어,"왕의 사생아, 레이몬드.

사람들의 멸시로부터 도망쳐 치료사가 되지만, 결과는 F급 낙제 치료사라는 낙인뿐.

 

그러던 어느 날, 그에게 기적이 찾아온다.

 

[플레이어로 각성하였습니다!]

[직업 : 외과의사(SSS급)]

 

이 세계에 존재하지 않는 의학 지식을 얻게 된 레이몬드.

최초의 외과의사 레이몬드의 위대한 전설이 시작된다!"
병약한 남주를 꼬셔버렸다,"눈 떠보니 빙의한 소설 속 세상.

분량도 얼마 없는 조무래기 악역으로 활약하다 사라질 운명을 피하기 위해 여주와 절친이 돼 남주와의 사랑을 팍팍 밀어주려고 했다.

그런데...

여주 : 오늘 이벨린은 나랑 있을 거야.
남주 : 뭐? 그건 안 되겠는데.

저기... 둘이 왜 날 두고 싸우는 거야?

그리고 요양 차 우리 집에 와 있던 병약한 남주님이 도통 집에 갈 생각을 않는다. 

'건강해져야 얼른 수도로 돌아가지.'
'굳이 서둘러서 가지 않아도 돼.'

오작교 역할만 하고 편하게 살려고 했는데, 뭔가 단단히 잘못된 것 같다."
"공주, 선비를 탐하다","공주 은명, 우연한 계기로 아무 목적 없이 
자신을 위해준 서율을 만나고 사랑에 빠진다.

그의 관심을 사기 위해, 그를 만나기 위해
피접을 핑계로 보령으로 향한다.

하지만 어째서인지 서율은 은명을 밀어내기만 하고
은명은 그런 서율이 답답하기만 하다.

하지만 포기하지 않고 그를 향해 마음을 표현하는데…

‘아무도 나를 믿어주지 않을 때,
그대만이 나를 위해 주었다.’

‘나의 의빈이 되어다오.’

‘그대에게 부귀영화를 보장하여 줄 것이다.’

조선 최고의 직진녀 은명 공주!
조선 최고의 철벽남 선비 서율의 마음을 얻을 수 있을까?"
삼류호텔 막내셰프,"국내 4성급 호텔 주방 막내인 강성훈, 그에게는 식재료의 기억을 읽을 수 있는 능력이 있다.

하지만 그는 막내로서 설거지 담당을 벗어나지 못하고 있었는데..."
귀환용사의 골목식당,마계의 침공에서 정령계를 구하고 10년 만에 지구로 귀환한 경호.그런데 돌아온 지구도 정령계처럼 마계 침공을 받았다니? 엄마와 함께 식당을 하며 평범하게 살길 꿈꾸던 경호는 과연 마계로부터 지구를 지킬 수 있을까?
크리스탈 아가씨는 남자다,"로터리 가문의 막내 딸이자 몸이 약해서 별채 밖으로 나오지 않는
연약한 아가씨, 크리스탈 로터리. 그의 정체는 남자다. 

가문에서 살려 두는 건 여자뿐, 남자는 시체가 되거나 후계자가 되거나 둘 중 하나뿐이다.
빽도 힘도 없는 크리스탈의 유일한 목표는 로터리 가문을 떠나서 평범하게 살아가는 것.

살아남기 위해서 딸로 자랐다. 죽은 사람처럼 숨죽이고 지냈다.
드디어 떠나려 했는데, 결혼을 하란다?

궁지에 몰린 크리스탈은 로터리와 정치적으로 대립하는 펜트린 대공에게 청혼서를 넣는다.
당연히 거절할 줄 알았는데 허혼서가 돌아왔다. 크리스탈은 펜트린 대공성으로 도망친다.

냉정한 북부의 주인, 잔인한 남자, 얼음장 같은 마음을 가진 사람.
크리스탈은 소문만 무성한 일리안 펜트린을 만난다.
그리고 결혼했다. 어쩌다 보니?

*

“그리 긴장할 필요 없어요. 난 그대에게 아무 짓도 하지 않을 테니까요.”

부부로서 맞이한 첫날밤, 크리스탈은 합방을 하지 않겠다는 말을 들었다.
이게 무슨 소릴까. 넌 파혼당할 거라고 돌려 말하는 건가?
숨결이 닿을 거리에서 일리안이 속삭인다.

“레이디에겐 죄송하지만…… 제가 고자라서요.”

세상에서 가장 다정한 목소리로 일리안 펜트린이 말했다."
8서클 마법사의 환생,"대륙을 통일한 구국의 영웅이자 
8서클의 대마법사 헨리 모리스! 

친우였던 선대 황제가 죽은 뒤 
아들인 현 황제가 귀족의 꼭두각시가 되면서 
반역죄로 몰려 어이없이 처형을 당하게 된다. 

그리고 모든 것의 끝이라는 죽음을 맞이한 그 순간! 
'헨리'라는 같은 이름을 가진 약해 빠진  
어느 검사의 몸으로 되살아난다. 

""이번 생에 내가 할일은 정해진 것 같군. 
8서클 대마법사이자 소드마스터가 되는 거야!"" 

지옥에서 돌아온 헨리의 화려하고 잔혹한 복수극이 지금 시작된다!!!"
막장 피폐 소설을 고쳐 써보겠습니다,"[그 전에 이 사이코패스부터 치워버리고요]

그래, 빙의했다.

그런데 내가 전생에 누구였는지
도무지 기억이 나지 않는다. 

기억나는 것이라고는,
눈 앞을 가득 채우던 이 녀석의 얼굴뿐.

마법사의 실험체로서 처음으로 눈 뜬 그 날
우린 함께 태어났다.

이상하게도 내 전생에 대해
나보다도 더 잘 알고 있는 것 같은 이녀석.

이 막장의 끝을 달리는 피폐한 소설 속에서
유일하게 믿고 의지할 수 있는 존재여야하건만…

살기 위해서는,
이놈에게서 도망쳐야 한다.

장차 여자주인공의 가족을 모두 살해하고
세계관 최종 흑막에 등극하는 사이코패스니까. 

시간이 흐른 뒤…

마침내 녀석의 손아귀에 벗어나
평화로운 일상을 맞이하나 싶었는데─

""너는 잔인하게 날 버리고 떠났지.""

기어코 나를 찾아내고 말았다, 이 녀석은. 

""날 가지고 노는 동안 즐거웠나?""

그것도 과거와 비교도 안될 만큼
단단히 미쳐버린 채로."
한 줄짜리 영애였을 터,"[독점연재]

한 성깔하는 예비 대학생 김한솔은 불의의 사고로 운명을 다하고 
마법과 정령, 드래곤이 있는 세상에서 영웅 가문의 사랑스런 영애로 환생한다.

‘꼭 원래 살던 곳으로 돌아갈 거야!’

하지만 김한솔은 원래 살았던 대한민국으로 돌아가려고 발버둥 치다가 결국, 마력이 폭주하여 대참사를 일으킨다.
그럼에도 그녀를 사랑해주는 가족애에 감동한 김한솔은 현실을 인정하고 이 세계에서 건국 신화의 다섯 영웅 중 하나인 마카이라 후작 가문 영애 피네아로 살아가기로 결심한다.

‘전생에서 해보지 못한 것들을 해볼 거야!’ 

그렇게 피네아는 새로운 세계에서 무한 사랑을 받으며 유쾌한 나날을 보내던 어느 날, 황궁에 초대되어 강적을 만나게 된다.

“이 무례한 것들! 감히, 인사도 안 해? 들은 대로 못 배웠구나!”

뭐어? 저 싸가지없는 꼬맹이가 이 나라 황자 전하라고?!"
시한부 대공자비의 꽃길 라이프,"그 결혼, 제가 하겠습니다.
시한부였던 그녀의 행복한 신혼 라이프!

저주를 대신 받기 위해 태어난 연약한 이사벨라, 죽는 순간만큼은 자유롭고 싶어 일생의 첫 선택이자 마지막 선택으로 결혼을 말한다. 
그런데 미움 받을 각오로 찾아간 시댁은 그녀에게 무한한 애정을 쏟고, 예비 남편까지 그녀에게 사랑스럽게 집착하는데… 시한부였던 이사벨라의 꽃길 라이프가 펼쳐진다."
인생 2회차 만능 아이돌,"8년 차 아이돌 <Nu-Bois>의 리더 시윤은
같은 그룹 멤버의 마약 사건으로 인해 기자 회견장으로 향하던 중 
트럭 사고로 사망하게 된다.

이후 10년 전 연습생이었던 시절로 회귀하여
새로운 마음가짐으로 아이돌이 되기 위한 입지를 다진다. 

그 과정에서 회귀 전 멤버들을 제치고 자신이 원하는 멤버들로 
그룹을 구성하게 되는데...

제작부터 홍보까지 혼자 해내는 만능 아이돌 시윤은 
성공적인 데뷔를 할 수 있을까?"
웹툰 작가가 리뷰어로 빙의한 건에 대해,"웹툰을 리뷰하는 웹툰 작가가 있다?! 

웹툰은 많은데 뭘 볼지 몰라 고민되는 분들은 여기 주목!

카카오페이지의 재밌는 작품들을 빨루가 리뷰해드립니다.
빨루의 리뷰 웹툰으로 당신만의 취향저격 웹툰을 찾아보세요!"
남주를 꼬시려던 건 아니었습니다,"어린 나이에 남편을 잃은 남작 부인
'엘레노어 마리체'에 빙의해버렸다.

하지만 원작에서의 내 분량은 단 네 줄!

온갖 고난 속 뼈를 깎는 노력 끝에
지금은 어엿한 사교계의 명사가 되었다.

그런 엘레노어에게 어느날 주어진 달콤한 제안.

남주에게 여자에 대해 알려주고, 소설 원작대로
황녀와 맺어지게 돕는다면 일확천금이 내 품에?!

그렇게 부푼 마음을 안고 남주 '리안의' 집으로 향하지만...


""당신의 문제는.......""
""내가 그날 밤 당신에게 반했다는 겁니다.”

저는 그냥 한탕만 하고 가려고 했다구요!

원치않게 제국의 스캔들 메이커가 되어버린 엘레노어의
두근거리면서도 쌉싸름한 이야기!

*매주 목요일 연재됩니다."
딸 바보가 되었습니다,"25살 백수 무능력자 이주원.
어느 날, 아빠가 되었다.

""아빠아..?""

그런데... 딸이 너무 귀엽다.

[채널 연두튜브 운영] [키즈튜브] [힐링] [육아] [성장]"
천하제일살수,"마교주의 진전을 이은 무림맹의 살수.
웅크렸던 몸을 펴고 강호에 나서다!
천하제일살수 이광의 압도적 강호행!"
원존: 용의 비상,"용의 기운을 빼앗긴 대주국의 세자 주원, 8맥이 막히면서 원사(源師) 수련은 불가능해진다. 일반인보다 약한 체질로 낙인 찍힌 주원, 하지만 붓으로 주문을 새기는 기술인 원문(源紋)을 수련하면서 또 다른 힘을 보여준다. 남다른 의지력과 불굴의 의지로 주원은 번번이 사람들의 예상을 깨고 불가능을 이루어 낸다. 그러던 어느 날, 드디어 숙명의 라이벌, 용의 기운을 앗아간 무왕국의 세자와 맞붙게 되는데… 과연 주원은 용의 기운을 되찾고 무왕국에 의해 쇠락한 나라를 다시 일어세울 수 있을까?"
유리온실의 공작 부인,"""당신 인생을 살아.
 맥없이 휘둘리며 남에게 내어주지 말고.""

에드하르가 내게 해준 말은 참으로 제멋대로였으나 묘하게 나를 울려대었다.
하지만 그와의 결혼 생활은 불행에 가까웠고,
소중한 아이마저 빼앗긴 채 나는 초라한 별채에서 쓸쓸히 죽음을 맞이했다.

모든 것을 포기했을 때 감사하게도 다시 주어진 두 번째 삶.
나는 나에게 주어진 기회를 제 것으로 만들겠노라 다짐했다.

""눈을 감으면 과거의 일들이 선연하지만, 이젠 도망치지 않고 직시하겠어.
 나와 내 아이를 지키기 위해!"""
손만 잡고 잘게,"신체 접촉을 통해 타인의 꿈속에 들어가
현실에서 이루지 못한 소원을 이루어주는
꿈 장인 '소니도르'.

어느 날, 느닷없이 집에 들이닥친 황제에게
영원한 잠에 들어버린 황태자를 깨워달라는 부탁을 받게 된다.

""짐의 잠꾸러기 아들을 깨워줬으면 좋겠군.""

소니도르는 온화한 성정과 아름다운 외모로 모든 이에게 칭송받는
황태자 '마르멜'의 꿈속에 들어가지만
어쩐지 마르멜의 꿈속은 음산하고 황량하기만 하다.

""방금 날 죽일 기세였지?!""

사람을 싫어하는 황태자의 취향에 맞추어
소니도르는 각양각색의 동물로 변해 마르멜이 잠든 이유를 하나둘 찾아나가고,
마르멜도 점점 소니도르에게 마음을 열어가는데...

""전하 저를 믿으세요?""

과연 소니도르는 영원한 잠에 든 마르멜을 깨울 수 있을까?"
황녀님은 편히 죽고 싶어!,"소설 <황태자가 돌아왔다>의 최종 보스, 악역 '오필리아' 에 빙의해버렸다. 
악역이었던 탓에 끔찍한 죽음이 예정되어 있었던 오필리아는 
주인공인 이복동생 에우트에게 죽는 엔딩을 피하고자 악착같이 살았다. 
천사처럼, 혹은 악녀처럼 굴어보았으나, 어떻게 해도 같은 결말을 피할 수 없었다. 
처음은 단두대 처형, 두 번째는 거열형, 
세 번째는 음독자살, 네 번째는 화살에 박힌 죽음! 
결국 오필리아는 다섯 번째 회귀를 맞이하고 만다. 
이젠 죽음이라면 지긋지긋해! 어차피 죽을 거라면 편하게 죽고 싶어!
에우트를 황제의 자리에 올린 뒤, 마비약을 마시고 편안한 죽음을 맞이할 테야!

이번에는 기필코 '잘' 죽고 말겠다는 소원을 품은
오필리아는 안락하고 고통 없는 안식을 취할 수 있을까?"
소설 속 악녀 황제가 되었다,"진탕 취했다 잠에서 깨어 보니
소설 속 폭군 황제에게 빙의했다.
사흘 뒤면 반역으로 죽을 예정인 황제‘율리아’에게.

전생의 복수도 해야 하고, 반역도 막아야 하는
워커홀릭 황제 폐하의 살길 찾기 프로젝트.

기왕 황제 된 거, 폭군보다 성군이 낫잖아?

의외로 황제 체질.
외강내강 직진형 황제 율리아의
파란만장 제국 통치기!"
식사하고 가세요!,"미각을 잃은 요리사 이림이 좌절에 빠진 와중 
가상현실게임인 [리얼]에서 오감을 체험하고 요리하면서 모험하고, 
현실에서도 요리사의 꿈에 다시 도전하는 성장기"
빼앗긴 가문의 주인이 되려 합니다,"“네가 가주가 되었더라면, 많은 게 달라졌을 텐데….”

쌍둥이 오빠가 죽었다, 내 손에 의해.

흑마법에 조종당해 원치 않는 살육을 반복하던 클로에는 결국 제 손으로 쌍둥이 오빠를 죽이게 된다. 
슬퍼할 새도 없이 검 끝은 곧 클로에의 심장을 겨눴다.

비참한 죽음을 맞이한 클로에. 그런데 눈을 뜨자 과거로 회귀했다. 지난 삶을 반복하지 않겠어. 
가문과 사랑하는 오빠를 지키기 위해 직접 가주가 되기로 한다, 쌍둥이 오빠의 모습으로.

“기대해. 날 이렇게 만든 건 네놈들이야.”"
귀족 영애도 다이어트합니다,"다이어트? 그게 뭔가요? 모태 마름으로 한평생을 살아왔던 나였다.
그런데 거울에 비치는 이 달덩이는 대체 누구라니?

정신을 차려보니 어느덧 자비 없는 풀떼기와 끝나지 않는 운동의 굴레 속.

…이러다 살 빼기도 전에 죽을지도 모르겠다. 바로 저 악마 같은 스승님 때문에!

하지만 그 지옥 속에서도 기어이 로맨스가 싹트고야 마는데….

“어때, 할 만하지? 훈련하는 덕에 몸도 좋고, 공작가라 집에 돈도 많아. 
 기사단장이라서 명예랑 권력도 있어. 그리고 너만 바라볼 거야.”

그의 눈꼬리가 예쁘게 접혀 올라갔다.

“이래도 나 안 만날래?”

신이시여. 왜 제게 이런 시련을 주십니까.
격하게 흔들리는 내 눈동자를 보고 그가 재미있다는 듯 웃으며 말했다.

""자꾸 망설이면, 오늘 운동량 2배로 늘릴 거야.”

이 악마 같은 새ㄲ…"
남동생이 꽃길을 강요한다,"회귀 끝에 이번 생에서는 하나 있는 남동생이랑 사이 좋게 잘 살아보려고 했더니,
누나를 위해 뭐든 하는 남동생이 건넨 것은 어제까지 폭군의 머리 위에 있던 황관이었다.

""대륙을 누님 발아래 꿇려 주겠어!""

…….이러다가 최초의 대륙 통일 황제가 되기도 전에 과로사 할 것 같아서 일 잘하는 호구, 아니 남편을 들였는데…

북부의 괴물이라 불리는 데하르트 공작.
처남과 죽이 맞아 대륙 통일을 꿈꾸는 미친놈2였다.하, 이 새끼들이 진짜……."
폭군 아빠들 때문에 폐업합니다,"폭군이라고 불리는 제국의 황제,
신전 건립 이래 피도 눈물도 없다는 철혈의 대신관,
역대 가장 강한 대마법사라는 마탑주,
뒷세계를 지배하는 흑막 공작까지.

언제부터 세상에 딸 바보들이 이렇게 많아졌어?
이 미친 인간들은 왜 하루도 빠짐없이 기상천외한 물건을 주문하는 거냐고!

“아바마마의 환심을 사야 해요. 그래야…, 절 죽이지 않을 거예여.”
“난중에 팔묜 돈 대는 거여. 저는 돈 모아서 이 집을 나갈꼬예여.”
“언니, 어떻게 하면 그 애를 엿 먹일 수 있을까요?”
“요런 채고급 다이몽이 이쓰면 머합미까? 이미 결말은 정해져 있는걸….”

그리고 그 자식들은 하나같이 왜 이렇게 난해한 것인지.
나는 폭주하는 주문과 각종 협박, 난해한 아이들을 견디지 못하고
3대째 이어져 오던 장난감 공방을 폐업하기로 했다.

그러나 공방을 불태운 다음 날,
“절대 불에 타지 않는 나무로 만들어진 새 공방입니다, 사장님.”
다섯 번째 공방이 눈앞에서 번쩍거렸다.

*

""내 딸 못살리면 너도 죽는다""에서 ""너""에 대한 얘기는 왜 없었을까?
권력자들의 돈지랄로 인해 정해진 기일에 완벽한 물건을 만들어야 하는 소시민 여주의 애환이 담긴,

하라쇼 장편 로맨스 판타지 <폭군 아빠들 때문에 폐업합니다!>

#나름_역하렘"
