title,story
사기 친 공작님을 유혹해버렸다,"생계를 위해 남작 영애의 신분을 숨긴 채 길드원으로 임무를 수행하는 마리아.
어느 날, 베리윈터 공작의 결혼식을 깨라는 의뢰를 받는다. 

""이 결혼은 무효야! 제가... 공작님의 아이를 가졌어요!""

마리아의 충격 선언에 결혼식장은 술렁이고 슬슬 퇴장하려는 찰나,
""자기야, 왜 이렇게 늦었어?""
베리윈터 공작이 초면에 나를 자기라고 부른다...?

얼떨결에 공작의 자기가 된 마리아는 부자의 꿈을 이룰 수 있을까?"
35cm,"초등학생 때는 반에서 키가 제일 컸지만 그 키 그대로 고등학생이 된 반하나.
그리고 하나의 눈 앞에 나타난, 한참을 올려다봐야하는 훤칠한 남자애. 그 애의 정체는 바로 하나보다 작았던 한결이라고?
옛날이나 지금이나 똑같은 키 차이지만, 너와 나의 입장이 뒤바뀐 35cm 거리감 이야기!"
로맨틱 태평수산,"""더 이상 불로소득은 없다! 상속이 받고 싶으면 그럴만한 능력을 갖추거나 능력 있는 놈과 결혼해!""
부잣집 외동딸 '태평' 어느 날 독립통보를 받는다.
이제 그녀에게 남은 건 다 망해가는 횟집 '태평수산'뿐이다. 
길거리에 나앉기 일보 직전, 태평은 한 남자가 물고기로 둔갑하는 장면을 목격하는데...

젊은이가 씨가 마른 어촌 마을 유일한 신랑감 후보는 물고기?!
누가 내 남편이 될 물고기인가.
<FM 보이> 육일공 작가의 신작!"
카루나,"지옥의 군대와 맞서는 항마승병 카루나.
카루나에 도전하는 소년액션 모험 판타지!"
널 사랑하는 죽은 형,"쌍둥이 형을 교통사고로 잃은 송태한.
하지만 집으로 돌아와보니 죽은 형이 귀신이 되어 돌아왔다.
빙의를 할 수 있다는 사실을 알고 형을 위해 자신의 몸을 '나눠' 쓰기로 결심하지만
그런 형이 갑자기 전학생에게 첫눈에 반하게 되는데…"
자취방 신선들,"옥황상제를 꿈꾸는 선녀 '묘령'. 인간들이 아파트를 짓느라 산을 밀어버리는 바람에 백수가 되어버린 산신 '한호'. 
그리고 인간이웃인 생계형 바람둥이 '민우'와 사회성 제로 오타쿠 '나라'. 
4인방이 펼치는 본격 판타지 시트콤 드라마!"
배트맨: 웨인 패밀리 어드벤처,"네이버웹툰 슈퍼캐스팅 프로젝트. 어디서도 본 적 없는 DC의 오리지널 '배트맨' 스토리를 웹툰으로 감상하세요!
""배트맨도 쉬고 싶다! 슈퍼히어로 보다 어렵다는 아빠 노릇?!"""
온실 속 화초,"<성공한 덕후> 옛사람 작가의 미스터리 시트콤 신작!
호텔 VVIP 였던 남매는 하루아침에 집안이 망해 길거리로 나앉는다. 
그들은 보물이 가득하다는 숲속의 성에 대한 소문을 듣게 되고, 그 성으로 떠나기로 한다.
비밀스러운 땅굴을 통해 겨우 찾아간 성에는 남자도 반하게 하는 극강미모의 미스터리한 왕자가 살고 있었다.
어딘가 스산한 분위기인데… 성 밖으로 나가는 출구가 사라져버렸다?!
'온실 속 화초'처럼 살아왔던 그들의 독립과 사랑을 찾아가는 이야기!"
보물과 괴물의 도시,"""그 지진사고 날 부터 내 눈에 괴물들이 보여.""
빠르게 변해가는 도시에서, 사라져가던 거리의 유물들이 인간에게 들러붙기 시작했다."
유월의 소한,"잃어버린 첫사랑 '청명'을 잊지 못하는 왕의 서자 '소한군' 
다시는 누군가를 사랑하지 않으리라 다짐했지만, 
왠지 낯설지 않은 여인 '유월'을 만나게 되고 묘한 감정에 휩싸인다. 
하지만 첫사랑과 겹쳐 보이는 그녀는 자꾸만 그를 밀어내는데... 
과연 두 사람의 인연은 어디로 흘러가게 될 것인가."
사랑하는 여배우들,"“스타가 된 구 남친 '우주'를 못 잊는 여대생 '초원'에게, 혼수상태에 빠진 국민 여신 '차유진'의 혼령이 빙의했다?!”
 억울한 사고의 진실을 찾기 위해 '초원'에게 빙의한 인기 여배우 '유진'은 초원을 배우의 길로 밀어 넣는다.
 얼떨결에 연기하게 된 초원은 '국민배우 공연준'에게 차유진의 카피배우 취급을 당하며 우주 앞에서 망신을 당하게 되지만, 점점 자신만의 연기를 찾아 진정한 배우로 성장해간다.
 유진 역시 초원의 도움으로 조금씩 사고 당일의 진실에 가까워져 가는데...!"
권리행사자,"어떠한 간섭도 없이 행할 수 있고
모두가 그걸 당연하게 생각하는 능력, 권리.

'무엇이든 누를 수 있는 권리'를 이용해
편리한 나날을 보내고 있던 '주희성'의 앞에,
권리를 인지할 수 있는 소녀 '천아람'이 나타나
희성의 일상에 간섭하기 시작한다.

예상치 못한 상황을 마주한 희성 앞에,
'권리행사자'들이 서로의 권리를 침해하는 새로운 국면이 펼쳐지는데...
과연 희성이는 자신의 권리를 지킬 수 있을까?!"
외모지상주의,"못생기고 뚱뚱하다고 괴롭힘을 당하며 루저 인생만 살아온 내가 잘생겨졌다는 이유로 인싸가 됐다.

어느 날 자고 일어났더니 갑자기 완벽한 외모와 몸을 지닌 사람이 되어 깨어난다면?"
나 혼자 만렙 뉴비,"게임 너튜버로 활동 중인 주인공 진혁은 유일하게 
[시련의 탑]의 엔딩을 봤지만, 게임의 인기가 하락하며 
더 이상 게임 너튜버로서의 삶도 유지하기 힘들어진다.

엔딩을 보았기에 이대로 게임을 마무리하려는 진혁. 
바로 그날, [시련의 탑]은 현실이 되었다.
게임의 모든 요소를 다 알고 있는 진혁은 
누구보다 빠르게 모든 것을 차지한다!

""진짜 고인물이 뭔지 보여주지."""
대학원 탈출일지,"연구에 꿈을 가지고 대학원을 선택한 병아리 요다.
예상과는 다르게 연구에 관심 없는 교수님과 
똥군기의 연구실 분위기에 당황한다.
요다는 과연 무사히 대학원을 탈출할 수 있을 것인가?!"
역대급 영지 설계사,"소설 속 귀족이 된 토목공학도 김수호. 
그런데 뭐? 내 영지가 곧 망할 거라고? 
그럼 살려야지. 설계하고, 건설하고, 분양해서. 
[전 대륙이 기다려온 특별한 기회! 퍼펙트한 교통, 최상의 학군, 쾌적한 숲세권, 원스톱 프리미엄 영지 라이프의 프론테라 남작령이 여러분을 기다립니다. 선착순 분양계약중!]"
어쩌다보니 천생연분,"집에 얹혀산 지 몇 년 차더라..? 
올해 32살을 맞이한 한지아(일하지 않는 프리랜서/무직)는 주변의 결혼하라는 눈칫밥에 오늘도 고통받는데.. 
때마침 명절을 맞이하여 고향에 내려온 소꿉친구 민철 또한 같은 고민이 있었으니.
그러면 쉬운 해결 방법이 있잖아?!? 그렇게 홧김에 결혼한 두 사람.
그런데 막상 결혼해 보니... 어라?? 생각보다 너무 잘 맞는다?!"
"언니, 이번 생엔 내가 왕비야","약혼자, 언니, 부모. 모든 것으로부터 버려진 그 날, 아리아드네는 14년 전으로 회귀한다.
“젠장! 나는 지금 너에게 구애하는 거라고!”
태도가 완전히 달라진 전생의 약혼자부터,
“울지 마, 아리아드네. 너는 네가 얼마나 예쁜지 모르지?”
그녀에게 첫눈에 반한 다정한 왕자님까지.
이번에야말로 모두에게 복수하고, 왕비가 되리라."
데드퀸,"절망에 빠져 죽음이 임박했을때, 진짜 여왕이 재림한다!
하이브 세계관의 장대한 끝, 데드퀸"
개를 낳았다,"사랑스러운 너와의 첫 만남부터 이별까지. 
처음으로 반려견을 키우게 된 다나와 모든것이 처음인 강아지 명동이가 만나 함께 살아가는 이야기. 
강아지 수명 20년. 너와 내가 함께하는 20년 동안 우린 어떤 일을 겪게 될까?"
1초,"구조율 100%의 전설적인 소방관. 
그의 특별한 능력은 긴장하는 순간, 미래가 보인다는 것! 
촌각을 다투는 진짜 소방관들의 이야기"
죽지 않으려면,"고등학생 임다준은 학교에서 늘상 괴롭힘을 당하는 게 일상이었다. 삶을 포기하기 직전 우연히 본 티비 속 동급생 살해범의 인터뷰에 감명을 받고 복수를 결심하게 된다.
복수는 성공했지만 삶은 원치않는 방향으로 흘러가게 되고.. 학교에서 나온 임다준은 범상치않은 가출팸에 들어가게 된다.
가출청소년 임다준은 더이상 학교 안 일진들에게 시달리지 않게 되었지만 그보다 잔혹한 길거리의 양아치들을 상대로 살아남아야만 한다.

삶의 끝자락에 내몰린 고등학생 임다준의 길거리 생존기!"
상남자,"오로지 성공만을 바라보며 기업 정점의 자리까지 오른, 최고의 샐러리맨 한유현.
대가로 사랑하던 모든 이를 잃어버린 후, 후회 섞인 인생을 돌아보는데...
어느 날 모든 기억을 안은 채, 젊은 시절의 그때로 돌아가게 된다.
모든 것의 시작점인 신입사원의 위치에서, 그가 다시 삶을 설계한다!"
낙향문사전,"온갖 비리가 가득한 과거 시험에 낙방해 좌절한 주인공 손빈. 
자신의 신세를 한탄하는 손빈 앞에 나타난 사자혁은 그에게 자신의 일대기를 기록할 것을 청한다. 
이후 둘은 함께 천하를 주유하게 되는데, 
과연 그의 붓이 써 내려가는 무림 일대기는 어떠한 기록을 남기게 되고, 
무림 세계에 발을 들이게 된 손빈의 운명은 어찌 흘러갈는지……"
삼국지톡,"""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!"""
서울역 드루이드,"이세계로 사라진 뒤 천 년 만에 지구로 귀환한, 박수호. 
그 사이 세상은 몬스터의 등장으로 철저한 약육강식의 세상으로 변해 있었다. 
천 년 동안 처절한 생존경쟁으로 살아남은 동물의 왕 드루이드, 세계 정복에 나서다.

이제부터 이 구역의 지배자는 나다."
천하제일 대사형,"잔혹했던 정사대전에 반 강제적으로 끌려갔던 대사형 ‘혁무상’.
수많은 피가 흐른 전쟁에 참전한지 7년. 전쟁은 진즉 끝났음에도 돌아오지 않아 죽은 줄 알았다.

간신히 고향 땅을 밟은 혁무상이 보게 된 것은, 고작 삼류 흑도에게 핍박당해 무너져가는 고향 용호무관의 모습.

분노에 찬 혁무상. 용호무관을 향해 다가오는 모든 위협에 대사형은 검을 빼어 든다."
사신,"형의 복수를 위해 살천문의 무사 황정을 죽인 소년 종리추.
살천문의 추격을 피하기 위해 살혼부의 살수 적지인살에게
몸을 의탁하게 되면서 십망(十忘)이라는 거대한 소용돌이에 휩쓸린다.
십망의 그늘에서 벗어나기 위해선 전설의 경지인 사무령이 되는 수밖에 없다!

종리추는 과연 사무령이 되어
정파 무림이 만들어놓은 숨막히는 규율 속에서 자유를 찾을 수 있을까?"
여우놀이,"평범하게만 살아온 박온유의 일상에 어느 날 찾아와 둘도 없는 베프가 된 ‘예쁜 애’ 신채리.
두 사람은 서울 최상위 학군의 명문 고등학교 상목고에 진학하게 된 후, 모든 10대들의 워너비 ‘상목고의 여우들’을 만나 아슬아슬한 여우놀이에 휘말리게 되는데….
욕망을 품은 10대 소녀들의 사랑과 우정에 관한 이야기!"
재혼 황후,"동대제국의 완벽한 황후였던 나비에.
황제인 남편이 정부를 황후로 만들려는 것을 알고 이혼을 택한다. 그리고 결심한다.
이곳에서 황후가 될 수 없다면 다른 곳에서 황후가 되겠다고.
인기 웹소설 '재혼 황후'가 웹툰화되다!"
약탈 신부,"베르크 남작가의 사생아 루시나에게 일생일대의 기회가 찾아온다. 드래곤의 땅 타야르를 통치하는 대왕이자 정복자 하칸. 
그의 약탈 신부가 되는 조건으로 주어진 또 다른 삶의 기회. 
비록 반쪽짜리 자유라도 절실했던 루시나는 그렇게 미지의 세계로 발을 내딛게 되는데… 절망의 끝을 밝혀 준 단 하나의 사랑 이야기."
A.I. 닥터,"태화 그룹이 미래를 걸고 개발한 진단 목적 A.I. 바루다!
내과 레지던트 1년 차 이수혁은 바루다를 견학하던 중 원인 모를 폭발에 휘말려 정신을 잃고 만다.
그리고 다시 정신을 차렸을 때 그는 자신의 머릿속에 존재하는 A.I. 바루다를 마주한다.
이미 절대 떨어질 수 없는 사이가 되어 버린 둘.
딥러닝을 계속해 세계 최고의 진단 인공지능이 되는 것이 목적인 바루다와
어려운 환경에서도 악착같이 출세를 위해 노력해 온 수혁,
그들은 의기투합해 환자를 치료해 나가며 세계 최고의 내과 의사를 목표로 활동을 개시한다."
연애의 기록,"사회 초년생인 석호에게는 직업이나 연봉보다 더 중요한 것이 있었으니... 그건 바로 모태솔로 탈출.
석호는 꿈에 그리던 첫 연애를 시작하게 되지만 예상치 못한 고난들을 겪게 된다. 
소년과 군인을 거쳐 사회인으로 거듭난 문석호의 사랑과 일 그리고 꿈을 다룬 성장 이야기!"
전남편의 미친개를 길들였다,"""아버지, 제게 미쉘 알랑케스를 절단낼 기회를 주세요."" 

죽음을 예감한 순간 라인하르트는 소원을 되뇌였다.
 
정신을 차려 보니, 15년 전 아버지의 장례식으로 돌아와 있었다.
아버지를 죽게 한 원흉인 황태자, 미쉘 알랑케스에게 이혼당하던 그때로.
 
라인하르트는 미쉘의 다리를 찌르고 그로 인해 변방의 영지로 쫓겨나게 된다.
험난한 여정 중, 그녀는 뜻밖의 인물과 조우하게 되는데…….
 
그녀가 주워 온 더럽고 불쌍한 아이.
이전 생에서 그는 전쟁 영웅이자 황제의 사생아,
전남편이 길들였던 미친개였다."
히어로 킬러,"전쟁은 빌런들의 패배로 막을 내렸다.
이제 세상은 부패한 히어로들이 지배하고 있다.
그리고, 그런 히어로들 중 하나가 이화의 언니를 죽였다.
언니를 죽인 게 누구인지는 모르지만 상관없다.
한 놈씩 죽이다 보면 그중에 있을 테니까.
이화는 매일 밤 영웅들을 사냥하는 빌런, 히어로 킬러가 된다. 

한 악당의 지독한 액션 활극.
“모조리 죽이고, 빼앗아 주마!”"
더 게이머,"이유도 모른 채 현실이 게임처럼 뒤바뀐다면 어떻게 될까?
레벨이 오르고, 스테이터스를 올릴 수 있다면?
게임이 되어 버린 현실 속 모험기!"
커플브레이커,"기존의 뻔한 짝짓기 프로그램은 가라! 사랑을 시험하고 싶은 각양각색의 연인들이 한 자리에 모였다. 
누군가는 환승한 연인에게 복수를 위해, 또 어떤 커플은 더 유명해 지고 싶어서 혹은 진실한 사랑을 확인하기 위해... 
초인기 히트 연애 예능 프로그램 <THE 커플 브레이커>를 무대로 펼쳐지는 마라맛 복수 로맨스! 
<자매전쟁> 기맹기, <원수를 사랑하라> 태건 작가의 만남!"
푸쉬오프,"어릴 때부터 엄마에게 이끌려 사이비종교에 들어갔던 주인공 다혜는 세상과 단절되어 살다가 
자신과 정반대 성격의 동갑내기 이복자매 윤서와 여러 사람들을 만나게 된다."
브레이커 : 이터널 포스,"전설급 현대무협 도시액션이 시작된다.
괴롭힘에 옥상에서 죽음을 고민하고 있는 하제. 그 앞에 시운이라는 선배가 나타나
대뜸 하제를 아래로 떨어뜨려버린다?! 하지만 무사히 눈을 뜬 곳은 학교 보건실.
다시 시작되는 일진들의 괴롭힘에 하제의 반격은 실패로 끝나고..
하지만 그 앞에 시운이 다시 등장해 하제를 코치해 하제의 주먹으로 일진들을 일격에 쓰러뜨린다.
이제 평범한줄 알았던 학교의 한꺼풀 아래에 있는 무림의 존재가 드러나며, 무림세계로의 험난한 모험이 시작된다."
언다잉,"전국의 죽어가던 노인들의 병이 한순간에 싹 나았다면?
노인 인구가 급증하고 사회적 비용은 폭발 직전!
졸지에 노인들을 부양하게 된 젊은 사람들 사이에서 노인들이 버림받고 살해당하는 일도 심심찮게 벌어지게 되는데...
죽어가던 사람들이 되살아난 기적인 줄 알았지만 재난인 이야기
죽지않는 노인들, 기적일까 저주일까
불청객이 되어버린 사람들의 이야기가 시작된다."
플레이어,베댓 공약으로 어쩌다 웹툰 속 주인공이 되었다!
폭군님은 착하게 살고 싶어,"제국 우베라의 폭군이었던 도로테아 밀라네어.
결국 사랑하는 사람에게 미움 받고 처형을 당하고 만다.
그런데... 눈을 뜨니 어린 시절로 되돌아왔다?!
이건 기회라 생각하며, 이번 생은 착하게 사는 것으로 목표를 정한 그녀.
과연, 도로테아는 폭군이었던 과거를 청산하고 새로운 삶에서 착하게 살아갈 수 있을까...?!"
그냥 선생님,"선생님 집은 학교 아니에요? 선생님도 집이 있어요?

우리들 모두의 학창 시절, 언제나 그 자리에 있을 거만 같은 선생님들.
수업이 끝난 교실, 학교 바깥. 그냥 선생님들의 평범하고 사랑스러운 일상,

일상 로맨스 <그냥 선생님>"
선을 넘은 연애,"누나와 동생 같은 동갑내기 소꿉친구 '아라'와 '가람'. 
고등학교 2학년이 된 두 사람은 8살 이후 처음으로 같은 반이 되면서 예상치 못한 방향으로 관계가 변하기 시작한다. 
가람이가 그저 귀여운 아라와 그게 못마땅한 가람. 
과연 두 사람은 연애라는 선을 넘을 수 있을까?"
대위님! 이번 전쟁터는 이곳인가요?,"대한민국의 내로라 하는 엘리트 특전사 대위 이윤아.
뼛속까지 군인인 그녀의 인생에 로맨스 따위는 없었다.
 
그러나 해외파병 중 포탄을 맞고 정신을 잃은 그녀 앞에 전혀 다른 세상이 펼쳐진다.
 
친구가 쓴 로맨스 판타지 소설에 빙의된 것!
그것도 비루한 삶을 살아가는 엑스트라 '로잘리'가 되어.
 
깊은 한숨을 내쉬며 머리를 짚는 것도 잠깐, 그녀는 이곳을 전쟁터라 여기고 삶을 바꾸기로 한다.
 
""여긴 계급사회지. 내가 군대라는 계급사회는 질릴 정도로 체험을 했거든.""
 
절대적 카리스마로 공작가를 정복해나가는 대위님!
하지만 의도치 않게 로맨스까지 휘어잡게 되는데….
 
""공작, 황태자를 꿇린 소감이 어때? 황제 폐하를 제외하고 처음으로 누군가한테 무릎 꿇은 건데.""
 
원작 남주인공은 여주인공이 아닌 그녀에게 무릎까지 꿇는다.
사랑은 안중에도 없었던 대위님, 이번 전쟁터에서도 승리할 수 있을까?"
신컨의 원 코인 클리어,"가입자 30억, 동시 접속자 3억. 클리어한 사람 0명.
수천만명이 수천, 수만번 도전해도 클리어 하지 못한 가상현실 게임 ‘단탈리안’에 동생이 갇혔다.
""나 킹피 월챔 5회 연속 우승자야. 나보다 가상현실 게임 잘 하는사람, 공식적으로는 없어.""
""단탈리안은 한번도 해본 적 없잖아!""
""괜찮아.
단탈리안, 내가 깬다."""
소름일기,"'내 눈'에는 보이지만 남들에게는 보이지 않는 '그것'들.
어릴 적부터 남들과는 조금 다른 체질로 인해 겪었던 남들에게 말 못할 여러 기이한 경험들을
오래된 일기장 넘기듯 풀어내는 실화기반 심령 공포썰.
<모태솔로 수용소>,<미드나잇체이서> 작가의 신작!"
"뫼신 사냥꾼
휴재","신령과도 같은 짐승 뫼신.
떠돌이 무사 한세희는 그들을 사냥하고, 
그의 앞에 신비한 힘을 가진 소녀가 나타나는데..."
쌈빡,"마천에는 오래된 소문이 하나 있다.
그것은 이 학교가 조폭양성소라는 소문..
물론 아직은 소문일 뿐이다."
여자를 사귀고 싶다,"23년간 한 번도 연애를 해보지 못한 모태솔로 김민수.
군복무를 마치고 이제 막 대학교에 복학한 그의 꿈은 단 하나. 여자친구를 사귀어 보는 것!
여자에 대해 모든 것이 낯선 그에게 자칭 '연애고수' 친구들의 전문적인(?) 코칭이 시작된다!

민수는 과연 모태솔로를 탈출하고 운명같은 사랑을 쟁취할 수 있을까?"
미친 후작을 길들이고 말았다,"""나를 이용해요. 그대가 날 사랑하지 않아도 되니까.""

정의로운 대장장이 가문의 영애, 라라.
그녀는 어린 소년, 에스칼을 인신매매로부터 구해내어 함께 지내지만, 갑작스러운 영지 침략으로 인해 그를 잃고 만다.
쉽게 아물지 않는 아픔을 억지로 묻은 채 가문의 부흥에만 힘 쓴지 1년. 라라의 앞에는 제국의 악명 높은 '미친 후작', 에스칼 반 다이크가 나타나는데...

같은 이름, 유사한 외양, 차갑고 냉정한 성격까지.
라라는 1년 전 죽은 소년과 자꾸만 겹쳐보이는 그의 애정공세가 혼란스럽기만 하다!"
"그렇고 그런 바람에
휴재","4년 전 학교를 떠들썩하게 만들었던 불륜녀 오바람이 복학했다.
그런데 복학한 것은 바람만이 아니다? 바람의 주변을 맴돈다는 물귀신 소문..!
바람은 물귀신의 훼방에도 굴하지 않고 즐거운 학교생활을 이어갈 수 있을까?
<라일락 200%> 아니영 작가의 캠퍼스 로맨스 신작!"
온리호프,"사랑스러운 남편의 살인을 목격한 그날 밤,
은혜는 살해 당해 그를 처음 만난 9년 전으로 돌아왔다.
과연 남편의 연쇄살인을 막을 수 있을까?
그리고... 예전처럼 다시 사랑할 수 있을까?"
바스티안,"고물상의 손자와 거지 공주가 결혼했다.
유효 기간은 2년, 각자의 이익을 도모하기 위한 계약이었다.
촉망받는 해군 장교이자 대부호, 금빛 찬란한 성공을 거두고도 비천한 혈통 탓에 멸시받는 고물상의 손자.
바스티안 클라우비츠는 출세와 복수를 위한 징검돌이 필요했다.
과거의 영광밖에 남지 않은 몰락 귀족, 황실의 혈통을 가지고도 날품팔이를 해 생계를 이어가는 거지 공주.
오데트 폰 디센은 새로운 삶을 시작하기 위한 돈이 필요했다.
성공적인 거래라고 생각했다.
예상치 못한 손해가 발생하기 전까지는.
“내게 가장 소중한 걸 망쳐 놓았으니, 너도 가장 소중한 걸 잃어야 공평한 거래지. 안 그래?” 
바스티안은 막대한 손해에 대한 책임을 묻기로 했다.
증오와 원망,미련, 이 빌어먹을 여자의 이름자까지.
모든 것이 하얗게 불태워져 사라진 완전한 끝을 위하여."
웅크,"그시절 우리가 사랑했던 웹툰 <일상날개짓> 나유진 작가님의 힐링 차기작. '나는 왜 태어났을까?' 지금 이곳에 존재하기 위해 얼마나 꼬물꼬물 애썼던가. 그 잃어버린 기억을 찾아 떠나는 엄마 뱃속 감성 판타지! 하나의 세포에 불과했던 우리 모두가 거쳐온, 280일의 성장 이야기가 시작된다."
죽음으로 구원하사,"연쇄살인마에게 친구들을 잃고 혼자 살아남은 '이설희'는 불길한 아이로 찍혀 괴롭힘을 당한다.
강도 높은 괴롭힘으로, 누군가의 죽음이라는 공포가 설희에게는 구원으로 다가오기 시작하는데..
그 순간 ""너를 위해서 죽여줄게.""라며 다가오는 한 소년과 만난다."
문제적 왕자님,"아버지에게 버려지고 외가인 바덴가에서
조용하게 살아가고 있는 에르나 하르디.

이 작은 시골에 위기가 찾아왔다.
외조부인 바덴 남작이 죽고 난 후,
모든 재산이 넘어가게 된 것!

어떻게든 바덴가를 지키고 싶은 에르나는
아버지에게 도움을 청하기 위해 슈베린으로 향하고…

그곳에서 마주치게 된
왕실의 독버섯, 비에른 드나이스터― 

희대의 스캔들로 왕세자 자리마저 내려놓은 왕실의 탕아!

바덴가를 지키고 싶은 에르나에게 이 달콤한 독버섯이 건네지는데…!

“에르나 아가씨, 독버섯은 먹지 마세요. 먹으면 죽어요.”"
킬 더 드래곤,"""필사적으로 살아남아라.""

인류는 침략자 '드래곤'에게 멸망을 선고받았다.
붕괴 직전의 세계에서 인류를 수호하기 위해
전쟁고아 이한은 '사이커'로 각성한다!"
후덜덜덜 남극전자,"남극전자 출근 1일차, 신입사원 김정훈! 
이직을 준비중입니다."
절대복종,"일진들의 괴롭힘을 받던 다임은 
자신의 오래된 핸드폰에서 자신의 인생을 바꿀 게임을 만나게 된다.
일진들을 부려먹고, 선량한 조력자들을 포섭하여 성장시킬 수 있는 사기적인 전략 RPG 게임!
이 RPG 게임의 최종 목표는 학교 폭력을 세상에서 없애는 것이다."
지옥 키우기,"망해버린 <지옥>을 성장시키는 악마의 게임, <지옥 키우기>! 상상 가능한 모든 것을 플레이어에게 줄 수 있는 <지옥>을 성장시키기 위해 현실의 인간을 게임 속에 가두고 괴롭혀야 하는데... 
악마가 되더라도 모든 것을 가질 것인가?인간으로 남아 불공평한 삶을 견딜 것인가?"
스포,"어느 날 정체를 알 수 없는 괴생명체들과 우주선의 습격으로 모든 일상이 붕괴된다!
위기의 순간, 미래를 알려주는 메시지 '스포'가 승호의 머릿속으로 날아오는데...
평범한 고등학생이었던 승호는 가족을 찾기 위해서 괴생명체들이 돌아다니는 위험한 도시로 뛰어든다.
<감염자> 이강 작가의 신작!"
"로또 황녀님
휴재","[나는 환생과 회귀를 멋지게 한 아기를 만나고 싶단다. 한 번 더 살아볼 테냐?]

전생의 유명 유튜버, 

다음 인생에서 신이 좋은 가문에 태어나게 해 준댔는데,
망한 황실의 황녀로 태어나고 말았다!

그런데 절망도 잠시, 띠롱! 소리와 함께 눈앞에 채팅창이 떠올랐다.

이게 다 뭐야?

[베르크: 내 조카가 빵이 먹고 싶다는군.]
[베르크: 제국의 모든 빵집을 수배해.]"
몽홀,"차갑고 척박한 땅 몽홀
그 곳에서 펼쳐지는 감동의 대서사시"
솔트앤페퍼,"먹기 위해 사는 민후추와 살기 위해 먹는 소금지.
소꿉친구지만 음식에 대한 가치관이 전혀 다른 두 사람.
둘을 중심으로 펼쳐지는 자취 요리(?)와 캠퍼스 라이프(!)
'서브 콤플렉스' 소이 작가의 신작!"
멜빈이 그들에게 남긴 것,"""이건 당신을 지키고 복수를 돕기 위한 형식적인 혼인입니다.""
네우스 성의 귀한 아가씨, 셰릴.
어느 밤, 숙부의 반란으로 오라비가 살해당하고, 그녀 역시 죽임을 당할 위기에 처한다. 모든 걸 포기한 마지막 순간. 구원이 찾아왔다.
“기어이 내 혼약자를 죽이고 싶다면. 네우스 성은 전쟁을 각오해야 할 거다.”
가짜 혼약을 앞세워 그녀를 구해준 블레어의 성주, 펠릭스. 오라버니의 친구로만 알고 있던 그와의 낯선 결혼생활이 시작된다."
이게 아닌데,"탑배우의 갑질로 죽음에 이른 매니저, 김로아.
""복수하고 싶어!"" 간절함 때문일까, 과거로 돌아왔다!
철저하게 복수를 해주려는데 어라... 일이 자꾸만 꼬인다?!"
악마라고 불러다오,"낮에는 성형외과 의사로, 밤에는 악마로 살아가는 '현신'. 
눈빛만으로 누구든 유혹하는 마력을 가졌지만,
어느 날 나타난 '이나'에게는 유혹이 통하지 않는다.
대신 태평한 얼굴로 가슴 수술을 해달라 하는데... 이 여자는 뭘까?"
메소드 연기법,"메소드 연기로 유명한 천재 배우 서시아.
새로운 드라마 방영을 앞둔 그녀의 주변에서 미심쩍은 살인사건이 연이어 일어난다.
그녀의 새로운 경호원 봉수는 살인사건과 그녀 사이에 연관성이 있다는 사실을 알아차리고, 비밀을 파헤치기 위해 조금씩 사건을 파고들게 되는데….
완벽한 그녀의 연기력, 과연 숨겨진 비밀은 무엇일까?!
<뱀이 앉은 자리>, <구독금지> 김이연 작가의 스릴러 신작."
스토커의 하루,옆집엔 스토커가 살고 윗집엔 미치광이가 산다! 끔찍한 기억의 고시원에서 벗어나 허름한 원룸으로 도망쳐 나온 미대생 ‘김하루’. 이사 온 지 한 달 만에 옆집에는 자살 사건이 발생하고 그 방엔 음침하고 수상해 보이는 여자가 이사 온다. 그러던 어느 날 집으로 돌아온 김하루의 눈앞에 자신의 방에서 식칼을 든 채 서 있는 옆집 여자와 마주치게 되는데… “하루씨… 난 당신을 위해 뭐든 할 수 있어.”
뜨거운 홍차,"학교를 자퇴하고 생계를 위해 아르바이트를 전전하는 누리.
신세지고 있던 회장님 댁 아들이 오토바이 사고로 장기입원한다.
회장님의 분노를 염려한 사모님은 아들과 똑 닮은 누리에게 남장을 하고 학교를 대신 다녀줄 것을 제안하는데...
""아니... 사모님, 저는 여자인데요...?"""
지니오패스,"'살인욕구를 가진 천재들을 이용해 힘을 독차지하려는 비밀조직이 존재한다!'
참전 후 살인망상에 시달리는 퇴역군인 도마도. 치료를 위해 방문한 정신상담센터에서 다짜고짜 자신을 
대한민국 최상위급 천재라며 의문의 전화번호가 적힌 명함 한장을 건넨다. 
그 번호를 누르니 연결된 상담원은 마도에게 원하는 뒤처리 서비스를 선택하라며
네 가지 보기를 주는데… 1번 폭행, 2번 납치, 3번 강도 그리고 4번 살인."
